names,Price,Area,Unit Type,Starting Price,Maximum Price,lat,lon,geometry
42 Queens Square bangalore,78 L -1.56 Cr,1691-2170 sq.ft,3 BHK Apartment,78 L ,1.56 Cr,12.8525569,77.7825326,POINT (77.7825326 12.8525569)
A Peace Paramount bangalore,41.78 L -44.72 L,1100-1177 sq.ft,2 BHK Apartment,41.78 L ,44.72 L,13.1141821,77.56665579999999,POINT (77.56665579999999 13.1141821)
AR Splendor Park bangalore,40.11 L -43.85 L,1146-1253 sq.ft,2 BHK Apartment,40.11 L ,43.85 L,13.042217,77.6552918,POINT (77.6552918 13.042217)
ARS Bhavisha bangalore,51 L -65 L,1000-1260 sq.ft,2 BHK Apartment,51 L ,65 L,12.8596605,77.7656243,POINT (77.7656243 12.8596605)
Aakruthi Aura bangalore,36 L -46.85 L,1115-1129 sq.ft,2 BHK Apartment,36 L ,46.85 L,12.9650697,77.75108770000001,POINT (77.75108770000001 12.9650697)
Aakruti Amity  bangalore,1.07 Cr -1.14 Cr,1335-1455 sq.ft,2 BHK Apartment,1.07 Cr ,1.14 Cr,12.8340825,77.6950016,POINT (77.6950016 12.8340825)
Aashrayaa Eternia bangalore,76.87 L -1.15 Cr,1156-1447 sq.ft,2 BHK Apartment,76.87 L ,1.15 Cr,12.8842757,77.62795570000002,POINT (77.62795570000002 12.8842757)
Aban Desire bangalore,59.98 L -72.33 L,954-1162 sq.ft,2 BHK Apartment,59.98 L ,72.33 L,12.8281273,77.7766475,POINT (77.7766475 12.8281273)
Adarsh Citrine bangalore,36.10 L,690 sq.ft,1 BHK Apartment,36.10 L,0,12.8954456,77.5884526,POINT (77.5884526 12.8954456)
Adarsh Palm Meadows bangalore,3.48 Cr -4.64 Cr,1800-2400 sq.ft,3 BHK Apartment,3.48 Cr ,4.64 Cr,12.9574201,77.74059419999999,POINT (77.74059419999999 12.9574201)
Adarsh Palm Retreat Condominiums bangalore,56.77 L -62.98 L,1622 sq.ft,3 BHK Villa,56.77 L ,62.98 L,12.9197319,77.6901979,POINT (77.6901979 12.9197319)
Adarsh Palm Retreat Mayberry bangalore,59 L -62.75 L,1203 sq.ft,2 BHK Apartment,59 L ,62.75 L,12.9164497,77.6942608,POINT (77.6942608 12.9164497)
Adarsh Palm Retreat bangalore,76.83 L -82.11 L,1354-1447 sq.ft,2.5 BHK Apartment,76.83 L ,82.11 L,12.9234947,77.6851069,POINT (77.68510689999999 12.9234947)
Adarsh Pinecourt bangalore,34.90 L -45.04 L,895-1155 sq.ft,2 BHK Apartment,34.90 L ,45.04 L,13.0837992,77.66192149999999,POINT (77.66192149999999 13.0837992)
Adarsh Premia bangalore,33.40 L -46.70 L,980-1110 sq.ft,2 BHK Apartment,33.40 L ,46.70 L,12.920315,77.5616,POINT (77.5616 12.920315)
Adarsh Tranqville bangalore,2.69 Cr -3.62 Cr,2344-2386 sq.ft,3 BHK Apartment,2.69 Cr ,3.62 Cr,13.0779618,77.6533609,POINT (77.6533609 13.0779618)
Adiga 100 trees bangalore,70.74 L -76 L,1199-1256 sq.ft,2 BHK Apartment,70.74 L ,76 L,12.9185092,77.5940323,POINT (77.59403229999999 12.9185092)
Adithya Garden  bangalore,98 L -1.10 Cr,1195-1200 sq.ft,2 BHK Apartment,98 L ,1.10 Cr,12.8645579,77.6594665,POINT (77.65946649999999 12.8645579)
Adithya Tranquil bangalore,74.71 L -1.09 Cr,1232-1264 sq.ft,2 BHK Apartment,74.71 L ,1.09 Cr,13.1207272,77.60800720000002,POINT (77.60800720000002 13.1207272)
Aditi Tropica bangalore,63 L -86 L,1168-1272 sq.ft,2 BHK Apartment,63 L ,86 L,12.919196,77.668466,POINT (77.668466 12.919196)
Aditya Palm Grove bangalore,55 L,888 sq.ft,1 BHK Apartment,55 L,0,12.9665264,77.6139089,POINT (77.6139089 12.9665264)
Advaitha Aksha bangalore,3.90 K -59.73 L,1085-1230 sq.ft,2 BHK Apartment,3.90 K ,59.73 L,12.9262427,77.6405757,POINT (77.6405757 12.9262427)
Ahad Euphoria bangalore,59.49 L -61.41 L,1165-1206 sq.ft,2 BHK Apartment,59.49 L ,61.41 L,12.8964286,77.70806759999999,POINT (77.70806759999999 12.8964286)
Aishwarya Splendour bangalore,56.43 L -62.32 L,1254-1385 sq.ft,2 BHK Apartment,56.43 L ,62.32 L,12.8964934,77.58584549999999,POINT (77.58584549999999 12.8964934)
Ajantha Prime bangalore,50.44 L,1220 sq.ft,2 BHK Apartment,50.44 L,0,12.862021,77.6623552,POINT (77.66235519999999 12.862021)
Ajmera Annex bangalore,95.16 L -96.20 L,1830-1850 sq.ft,3 BHK Villa,95.16 L ,96.20 L,12.8420581,77.6463682,POINT (77.6463682 12.8420581)
Ajmera Lugaano bangalore,51.50 L -64.80 L,1065-1220 sq.ft,2 BHK Apartment,51.50 L ,64.80 L,13.1097661,77.5587431,POINT (77.5587431 13.1097661)
Ajmera Nucleus bangalore,26.23 L -38 L,595-610 sq.ft,1 BHK Apartment,26.23 L ,38 L,12.851016,77.6807465,POINT (77.6807465 12.851016)
Akme Harmony bangalore,95 L -95.62 L,1250 sq.ft,2 BHK Apartment,95 L ,95.62 L,12.9224347,77.67112929999999,POINT (77.67112929999999 12.9224347)
Akruthi Spring Woods bangalore,45 L,900 sq.ft,2 BHK Villa,45 L,0,12.985451,77.4864,POINT (77.4864 12.985451)
Alembic Urban Forest bangalore,65.07 L -96 L,1314 sq.ft,2 BHK Apartment,65.07 L ,96 L,12.9853338,77.76096770000001,POINT (77.76096770000001 12.9853338)
Alpine Fiesta bangalore,74 L -90.24 L,1263-1352 sq.ft,2 BHK Apartment,74 L ,90.24 L,12.996111,77.72033210000001,POINT (77.72033210000001 12.996111)
Alpine Viva 2 bangalore,2.69 Cr -3.82 Cr,3850-4900 sq.ft,4 BHK Villa,2.69 Cr ,3.82 Cr,13.0143196,77.7609495,POINT (77.7609495 13.0143196)
Altius Ardour bangalore,24.40 L,610 sq.ft,1 BHK Apartment,24.40 L,0,12.8354267,77.76861389999999,POINT (77.76861389999999 12.8354267)
Ambiience Aamby City bangalore,1.84 Cr -3 Cr,2666-3235 sq.ft,3 BHK Apartment,1.84 Cr ,3 Cr,13.1319198,77.81879239999999,POINT (77.81879239999999 13.1319198)
Amigo Estella bangalore,35 L -37.06 L,719-758 sq.ft,1 BHK Apartment,35 L ,37.06 L,13.0608351,77.6330036,POINT (77.6330036 13.0608351)
Amrutha Value bangalore,35.91 L -51 L,945-1206 sq.ft,2 BHK Apartment,35.91 L ,51 L,12.9706326,77.7367999,POINT (77.73679989999999 12.9706326)
Aparna Elina bangalore,67.27 L,1035 sq.ft,2 BHK Apartment,67.27 L,0,13.0200021,77.5518105,POINT (77.5518105 13.0200021)
Apex Crystal bangalore,44.85 L -45.23 L,1165-1175 sq.ft,2 BHK Apartment,44.85 L ,45.23 L,12.9715987,77.5945627,POINT (77.5945627 12.9715987)
Aratt Amora bangalore,53.37 L -57.28 L,1186-1273 sq.ft,2 BHK Apartment,53.37 L ,57.28 L,12.7587473,77.6711502,POINT (77.6711502 12.7587473)
Aratt Cityscapes Apartment bangalore,57 L -63.20 L,1352 sq.ft,2 BHK Apartment,57 L ,63.20 L,13.0611983,77.75757899999999,POINT (77.75757899999999 13.0611983)
Aratt Cityscapes Villa bangalore,77 L -94 L,1385-1425 sq.ft,3 BHK Apartment,77 L ,94 L,13.0611983,77.75757899999999,POINT (77.75757899999999 13.0611983)
Aratt Milano bangalore,1 Cr -1.15 Cr,1296-1398 sq.ft,2 BHK Apartment,1 Cr ,1.15 Cr,12.8677967,77.6978713,POINT (77.6978713 12.8677967)
Aratt Premier bangalore,73 L,1039 sq.ft,2 BHK Apartment,73 L,0,12.9813098,77.7095717,POINT (77.7095717 12.9813098)
Aratt Rolling Whites bangalore,54.45 L -57.37 L,1210-1275 sq.ft,2 BHK Apartment,54.45 L ,57.37 L,12.7481938,77.6837066,POINT (77.68370659999999 12.7481938)
Aratt Vivera bangalore,90.63 L -1.78 Cr,1920-2880 sq.ft,3 BHK Villa,90.63 L ,1.78 Cr,12.8687962,77.6258232,POINT (77.6258232 12.8687962)
Arge Helios bangalore,81 L -1.07 Cr,1308-1469 sq.ft,2 BHK Apartment,81 L ,1.07 Cr,13.0654977,77.65153649999999,POINT (77.65153649999999 13.0654977)
Arge Urban Bloom bangalore,59.39 L -62.81 L,1181-1249 sq.ft,2 BHK Apartment,59.39 L ,62.81 L,13.0259697,77.5329519,POINT (77.5329519 13.0259697)
Arna Meadows bangalore,50.15 L -55.25 L,1180-1300 sq.ft,2 BHK Apartment,50.15 L ,55.25 L,12.8627811,77.6030904,POINT (77.6030904 12.8627811)
Arsis Green Hills bangalore,64.50 L -77.92 L,1330-1335 sq.ft,2 BHK Apartment,64.50 L ,77.92 L,13.019059,77.707093,POINT (77.707093 13.019059)
